CODE IRIS;NOM IRIS;CODE INSEE COMMUNE;NOM COMMUNE;DEPARTEMENT;CAISSE REGIONALE;NOM AGENCE GROUPAMA;ID AGENCE GROUPAMA;ANNEE N DONNEES PORTEFEUILLE;ANNEE N-3 DONNEES INSEE;NB CONTRAT MRH AU 31 12 N;NB CONTRAT MRH POTENTIEL INSEE;PART DE MARCHE MRH;NB CONTRAT LOC APPART AU 31 12 N;NB CONTRAT LOC APPART POTENTIEL INSEE;PART DE MARCHE LOC APPART;NB CONTRAT LOC MAISON AU 31 12 N;NB CONTRAT LOC MAISON POTENTIEL INSEE;PART DE MARCHE LOC MAISON;NB CONTRAT PROPRIO APPART AU 31 12 N;NB CONTRAT PROPRIO APPART POTENTIEL INSEE;PART DE MARCHE PROPRIO APPART;NB CONTRAT PROPRIO MAISON AU 31 12 N;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE;PART DE MARCHE PROPRIO MAISON;PART DE MARCHE MRH DE LA CR;COMPARAISON PDM PROPRIO MAISON A LA PDM DE LA CR;COUT INONDATION ANNUEL MOYEN MODELISE PAR RISQUE;SCORING INONDATION;ZONIER INONDATION;COUT SECHERESSE ANNUEL MOYEN MODELISE PAR RISQUE;SCORING SECHERESSE;ZONIER SECHERESSE;COUT GRELE ANNUEL MOYEN MODELISE PAR RISQUE;SCORING GRELE;ZONIER GRELE;COUT CLIMATIQUE ANNUEL MOYEN MODELISE PAR RISQUE;SCORING CLIMATIQUE;ZONIER CLIMATIQUE;INDICATEUR DEVELOPPEMENT COMMERCIAL;PROPORTION CONTRAT POTENTIEL PROPRIO MAISON;PROPORTION CONTRAT POTENTIEL PROPRIO APPART;PROPORTION CONTRAT POTENTIEL LOC MAISON;PROPORTION CONTRAT POTENTIEL LOC APPART;SCORE PONDERE DE DEVELOPPEMENT;NB CONTRAT POTENTIEL EN ZONE ROUGE;PART CONTRAT POTENTIEL EN ZONE ROUGE;NB CONTRAT POTENTIEL EN ZONE ORANGE ROUGE;PART CONTRAT POTENTIEL EN ZONE ORANGE ROUGE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 1 FORT POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 2 POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 3 FORT POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 4 POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 5 A VIGILANCE FORTE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 6 CRITIQUE;NB CONTRAT AUTRES PROFILS AU 31 12 N AUCUN CIBLAGE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 1 FORT POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 2 POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 3 FORT POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 4 POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 5 A VIGILANCE FORTE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 6 CRITIQUE;NB CONTRAT AUTRES PROFILS POTENTIEL INSEE AUCUN CIBLAGE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP MAISON ZONE VERTE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ORANGE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ROUGE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP APPART;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN LOCATAIRE MAISON;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN LOCATAIRE APPART;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP MAISON ZONE VERTE;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ORANGE;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ROUGE;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP APPART;ESTIM MARCHE COUT CLIM ANNUEL MOYEN LOCATAIRE MAISON;ESTIM MARCHE COUT CLIM ANNUEL MOYEN LOCATAIRE APPART;epci_code;epci_nom
342480000;Sainte-Croix-de-Quintillargues (commune non irisée);34248;Sainte-Croix-de-Quintillargues;34;GMED;AGCE SAINT MATHIEU DE TREVIERS;;2025;2022;30.0;420.2661;0.071383;3.0;22.48286;0.133435;4.0;33.47388;0.119496;0.0;28.72882;0.0;23.0;335.5805;0.068538;0.036441;SUREXPOSITION GROUPAMA;90.0;98.7;3;51.16;67.0;"4 - ]60; 70]";30.98;66.3;2 - ZONE ORANGE GRELE;172.14;82.7;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.798495;0.068359;0.079649;0.053497;3.395486;0.0;0.0;335.5805;0.798495;;;;23.0;;;7.0;;;;335.5805;;;84.68556;0.0;2623.589821614999;0.0;0.0;29.77850522;4.427140842;0.0;38279.37322315096;0.0;300.234431910874;249.2005275784134;33.17826258365604;200022986;CC du Grand Pic Saint-Loup
251920000;Dampjoux (commune non irisée);25192;Dampjoux;25;GGE;PONT DE ROIDE;;2025;2022;18.0;93.67901;0.192145;0.0;6.074074;0.0;3.0;5.061728;0.592683;0.0;8.207407;0.0;15.0;74.3358;0.201787;0.050717;SUREXPOSITION GROUPAMA;64.83;97.3;3;11.18;43.3;"2 - ]40; 50]";63.96;89.3;2 - ZONE ORANGE GRELE;139.97;76.3;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.793516;0.087612;0.054033;0.064839;3.380548;0.0;0.0;74.3358;0.793516;;;;15.0;;;3.0;;;;74.3358;;;19.34321;0.0;1711.036840183695;0.0;0.0;22.333878915;0.0;0.0;8479.419489635142;0.0;85.7726205986299;37.68267341755504;8.963593694243437;200023075;CC du Pays de Maîche
772490102;Sud-Ouest;77249;Lésigny;77;GPVL;BRIE COMTE ROBERT;1718;2025;2022;14.0;1101.225;0.012713;8.0;188.5371;0.042432;1.0;23.51763;0.042521;0.0;195.8166;0.0;5.0;693.3534;0.007211;0.022372;SOUS-EXPOSITION GROUPAMA;43.28;93.4;3;49.02;66.2;"4 - ]60; 70]";11.7;41.4;1 - ZONE VERTE GRELE;104.0;65.5;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.62962;0.177817;0.021356;0.171207;2.259241;0.0;0.0;693.3534;0.62962;;;5.0;;;;9.0;;;693.3534;;;;407.8713;0.0;570.345613394565;0.0;0.0;7.444626305;11.805708912;0.0;79090.21404444144;0.0;2046.40795061262;175.07996692925715;278.2267652140794;200023125;CC Les Portes Briardes entre Villes et Forêts
770160000;Bagneaux-sur-Loing (commune non irisée);77016;Bagneaux-sur-Loing;77;GPVL;NEMOURS;1711;2025;2022;29.0;1156.542;0.025075;7.0;291.8126;0.023988;1.0;82.54544;0.012115;0.0;309.857;0.0;21.0;472.327;0.044461;0.022372;SUREXPOSITION GROUPAMA;84.94;98.5;3;9.36;40.5;"2 - ]40; 50]";14.31;45.5;1 - ZONE VERTE GRELE;108.61;67.1;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.408396;0.267917;0.071373;0.252315;2.225188;0.0;0.0;472.327;0.408396;;;;21.0;;;8.0;;;;472.327;;;684.215;0.0;2395.451576257173;0.0;0.0;7.444626305;10.329995298;0.0;53877.92650756295;0.0;3238.2026260949;614.5199539817992;430.6318265567364;200023240;CC Pays de Nemours
731810000;Moûtiers (commune non irisée);73181;Moûtiers;73;GRAA;AGENCE DE MOUTIERS;;2025;2022;295.0;3353.0;0.087981;154.0;1058.0;0.145558;3.0;29.0;0.103448;107.0;2053.0;0.052119;31.0;213.0;0.14554;0.053637;SUREXPOSITION GROUPAMA;58.04;96.4;3;2.51;14.0;1 - <= 40;4.11;13.6;1 - ZONE VERTE GRELE;64.66;45.9;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.063525;0.612288;0.008649;0.315538;1.063525;0.0;0.0;0.0;0.0;;31.0;;;;;264.0;;213.0;;;;;3140.0;1666.7420753456383;0.0;0.0;1118.2180199;22.333878915;227.259896556;11452.131033826485;0.0;0.0;21455.1550921;215.894162845;1561.305003612;200023299;CC Cœur de Tarentaise
470060000;Allez-et-Cazeneuve (commune non irisée);47006;Allez-et-Cazeneuve;47;GCA;AGENCE VILLENEUVE GCA;3243;2025;2022;20.0;365.5016;0.054719;0.0;4.05474;0.0;1.0;42.51873;0.023519;0.0;6.080547;0.0;19.0;312.8476;0.060732;0.060436;SUREXPOSITION GROUPAMA;4.58;14.4;1;432.8;98.8;"16 - ]98; 99]";88.45;98.9;3 - ZONE ROUGE GRELE;525.83;99.0;3 - ZONE ROUGE CLIMATIQUE;6 - Critique;0.85594;0.016636;0.11633;0.011094;5.279702;312.8476;0.85594;312.8476;0.85594;;;;;;19.0;1.0;;;;;;312.8476;52.65402;0.0;0.0;5146.730115658995;0.0;7.444626305;0.0;0.0;0.0;84744.32444903364;63.5455815537279;316.5360558131926;5.98363501923036;200023307;CA du Grand Villeneuvois
740560102;Les Pèlerins-Le Betty;74056;Chamonix-Mont-Blanc;74;GRAA;AGENCE DE CHAMONIX;;2025;2022;60.38153;2398.483;0.025175;23.39755;679.2789;0.034445;1.0;31.69941;0.031546;18.43137;1259.359;0.014636;17.5526;428.1457;0.040997;0.053637;SOUS-EXPOSITION GROUPAMA;62.83;97.0;3;1.2;4.5;1 - <= 40;4.7;16.9;1 - ZONE VERTE GRELE;68.73;48.2;1 - ZONE VERTE CLIMATIQUE;1 - Fort Potentiel de Dev;0.178507;0.525065;0.013216;0.283212;1.0;0.0;0.0;0.0;0.0;17.5526;;;;;;42.82893;428.1457;;;;;;1970.338;943.73086941006;0.0;0.0;192.619533321909;7.444626305;34.528083069245696;23019.62750220358;0.0;0.0;13161.1021245163;235.99026153898004;1002.4211204329448;200023372;CC de la Vallée de Chamonix-Mont-Blanc
760880000;Berville-sur-Seine (commune non irisée);76088;Berville-sur-Seine;76;GCM;DUCLAIR;28_00349;2025;2022;21.0;264.8596;0.079287;0.0;0.988858;0.0;2.0;36.90366;0.054195;0.0;1.988858;0.0;19.0;224.9782;0.084453;0.06001;SUREXPOSITION GROUPAMA;63.39;97.1;3;2.96;17.6;1 - <= 40;8.06;29.4;1 - ZONE VERTE GRELE;74.41;51.5;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.849424;0.007509;0.139333;0.003734;3.548273;0.0;0.0;224.9782;0.849424;;;;19.0;;;2.0;;;;224.9782;;;39.88137;0.0;2167.313330899347;0.0;0.0;14.88925261;0.0;0.0;25663.065895881024;0.0;20.7848304170306;274.7339579867763;1.459271212912812;200023414;Métropole Rouen Normandie
321600101;Hesteil;32160;L'Isle-Jourdain;32;GOC;AGENCE L ISLE JOURDAIN;;2025;2022;273.4324;2588.894;0.105617;44.0;487.6066;0.090237;22.67275;271.4437;0.083527;42.43985;679.7393;0.062435;164.3198;1150.105;0.142874;0.081974;SUREXPOSITION GROUPAMA;20.07;75.6;2;375.22;98.1;"16 - ]98; 99]";61.63;87.9;2 - ZONE ORANGE GRELE;456.92;98.3;3 - ZONE ROUGE CLIMATIQUE;6 - Critique;0.444246;0.26256;0.104849;0.188346;3.221228;1150.105;0.444246;1150.105;0.444246;;;;;;164.3198;109.1126;;;;;;1150.105;1438.79;0.0;0.0;44511.03490837173;443.523411512645;168.79015105668876;64.931399016;0.0;0.0;311541.0547194731;7103.707795273009;2020.7969093465283;719.5676978962524;200023620;CC de la Gascogne Toulousaine
460420201;Cabessut;46042;Cahors;46;GOC;AGENCE CAHORS MARYSE BASTIE-AGENCE CAHORS;;2025;2022;136.5491;2281.417;0.059853;35.977;583.1112;0.061698;9.0;171.4;0.052509;29.20806;776.5841;0.037611;62.36409;750.3213;0.083117;0.081974;SUREXPOSITION GROUPAMA;57.42;96.3;3;99.75;80.4;"6 - ]80; 85]";64.31;89.6;2 - ZONE ORANGE GRELE;221.48;89.1;3 - ZONE ROUGE CLIMATIQUE;6 - Critique;0.328884;0.340396;0.075129;0.255592;2.64442;750.3213;0.328884;750.3213;0.328884;;;;;;62.36409;74.18506;;;;;;750.3213;1531.095;0.0;0.0;16893.217902035158;305.242794563742;67.001636745;53.09174869087799;0.0;0.0;203247.43321738983;8115.79751951237;1276.008948677;860.5051363158769;200023737;CA du Grand Cahors
852220102;Croix de Vie;85222;Saint-Gilles-Croix-de-Vie;85;GCA;AGENCE ST GILLES CROIX DE VIE;3284.0;2025;2022;156.9372;3563.794;0.044037;16.29215;284.8018;0.057205;2.0;209.7885;0.009533;55.0932;989.0147;0.055705;83.5518;2080.189;0.040165;0.060436;SOUS-EXPOSITION GROUPAMA;14.07;63.0;2;15.75;48.2;"2 - ]40; 50]";2.48;7.7;1 - ZONE VERTE GRELE;32.3;25.2;1 - ZONE VERTE CLIMATIQUE;1 - Fort Potentiel de Dev;0.583701;0.277517;0.058867;0.079915;1.0;0.0;0.0;0.0;0.0;83.5518;;;;;;73.38536;2080.189;;;;;;1483.605;4492.235500995604;0.0;0.0;575.75896274724;14.88925261;24.0425475563301;111843.17841842477;0.0;0.0;10335.83233164479;1561.7969855864924;420.2858935517052;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie
330580000;Blaye (commune non irisée);33058;Blaye;33;GCA;AGENCE BLAYE;3180;2025;2022;173.0;4698.0;0.036824;43.0;912.0;0.047149;41.0;605.0;0.067769;17.0;1379.0;0.012328;72.0;1802.0;0.039956;0.060436;SOUS-EXPOSITION GROUPAMA;13.74;62.0;2;189.31;91.2;"9 - ]91; 92]";34.1;68.7;2 - ZONE ORANGE GRELE;237.15;90.5;3 - ZONE ROUGE CLIMATIQUE;5 - A vigilance forte;0.383567;0.293529;0.128778;0.194125;2.53427;1802.0;0.383567;1802.0;0.383567;;;;;72.0;;101.0;;;;;1802.0;;2896.0;0.0;0.0;19503.39833302356;177.66080689999998;305.229678505;63.455685402;0.0;0.0;488126.7193903952;14411.4266303;4503.998914525;1345.850815968;200023794;CC de Blaye
774580101;La Vallée;77458;Souppes-sur-Loing;77;GPVL;NEMOURS;1711;2025;2022;39.55512;1990.0;0.019877;7.0;346.0;0.020231;4.0;122.0;0.032787;0.0;540.0;0.0;28.55512;982.0;0.029079;0.022372;SUREXPOSITION GROUPAMA;74.65;98.0;3;19.08;50.7;"3 - ]50; 60]";14.34;45.6;1 - ZONE VERTE GRELE;108.07;66.8;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.493467;0.271357;0.061307;0.173869;2.480402;0.0;0.0;982.0;0.493467;;;;28.55512;;;11.0;;;;982.0;;;1008.0;0.0;3257.2574863910822;0.0;0.0;29.77850522;10.329995298;0.0;112015.87847069257;0.0;5643.343277999999;908.24440921;510.596910444;200023919;CC Gâtinais Val de Loing
392740000;Lajoux (commune non irisée);39274;Lajoux;39;GGE;ST CLAUDE;;2025;2022;32.0;344.5744;0.092868;1.0;27.56935;0.036272;2.0;14.84801;0.134698;3.0;103.6788;0.028936;26.0;198.4782;0.130997;0.050717;SUREXPOSITION GROUPAMA;13.19;60.4;2;5.34;30.7;1 - <= 40;74.67;94.9;3 - ZONE ROUGE GRELE;93.2;60.8;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.57601;0.30089;0.043091;0.08001;2.728029;0.0;0.0;198.4782;0.57601;;;;26.0;;;6.0;;;;198.4782;;;146.0962;0.0;2965.7971896517383;0.0;31.3519071;14.88925261;1.475713614;0.0;22640.23414488983;0.0;1083.50936861316;110.53788582290304;40.6844651241309;200026573;CC Haut-Jura Saint-Claude
560020000;Ambon (commune non irisée);56002;Ambon;56;GLBR;AGENCE MUZILLAC;58143;2025;2022;205.0;1840.854;0.111361;5.0;86.02041;0.058126;15.0;189.5136;0.07915;10.0;152.4001;0.065617;175.0;1412.92;0.123857;0.113839;SUREXPOSITION GROUPAMA;3.38;3.9;1;3.57;22.1;1 - <= 40;2.98;9.3;1 - ZONE VERTE GRELE;9.93;4.1;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.767535;0.082788;0.102949;0.046729;1.767535;0.0;0.0;0.0;0.0;;175.0;;;;;30.0;;1412.92;;;;;427.9342;9409.02784469312;0.0;0.0;104.506357;111.669394575;7.37856807;75966.8778418503;0.0;0.0;1592.67792574357;1410.857931715248;126.94149011886174;200027027;CC Arc Sud Bretagne
181220000;Lapan (commune non irisée);18122;Lapan;18;GRAA;AGENCE DE LIGNIERES;;2025;2022;5.0;123.2135;0.04058;0.0;0.9869;0.0;2.0;12.82969;0.155888;0.0;0.9869;0.0;3.0;108.41;0.027673;0.053637;SOUS-EXPOSITION GROUPAMA;14.04;62.9;2;8.44;38.9;1 - <= 40;37.5;71.2;2 - ZONE ORANGE GRELE;59.98;43.1;1 - ZONE VERTE CLIMATIQUE;1 - Fort Potentiel de Dev;0.879855;0.00801;0.104126;0.00801;1.0;0.0;0.0;0.0;0.0;3.0;;;;;;2.0;108.41;;;;;;14.80349;161.29762019473918;0.0;0.0;0.0;14.88925261;0.0;5828.758335103892;0.0;0.0;10.31373237233;95.51224765899543;1.4563817656566;200027076;CC Arnon Boischaut Cher
830190102;Centre;83019;Bormes-les-Mimosas;83;GMED;AGCE HYERES;;2025;2022;194.1747;5672.577;0.03423;6.0;396.3792;0.015137;2.0;108.7031;0.018399;151.5001;4031.557;0.037579;34.67454;1135.937;0.030525;0.036441;SOUS-EXPOSITION GROUPAMA;82.04;98.4;3;48.53;66.0;"4 - ]60; 70]";19.45;53.8;1 - ZONE VERTE GRELE;150.02;78.5;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.200251;0.71071;0.019163;0.069876;1.400501;0.0;0.0;1135.937;0.200251;;;34.67454;;;;159.5001;;;1135.937;;;;4536.64;0.0;3955.294357094876;0.0;1583.27235361357;14.88925261;8.854281684;0.0;129575.3370085164;0.0;42132.3335107849;809.2539576950455;584.9421817464288;200027100;CC Méditerranée Porte des Maures
660170000;Le Barcarès (commune non irisée);66017;Le Barcarès;66;GMED;AGCE SAINT LAURENT DE LA SALANQUE;;2025;2022;804.0;17366.0;0.046297;44.0;764.0;0.057592;21.0;363.0;0.057851;454.0;10837.0;0.041894;285.0;5402.0;0.052758;0.036441;SUREXPOSITION GROUPAMA;66.33;97.4;3;1.11;4.1;1 - <= 40;32.21;67.3;2 - ZONE ORANGE GRELE;99.65;63.7;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.311068;0.624035;0.020903;0.043994;1.933203;0.0;0.0;5402.0;0.311068;;;;285.0;;;519.0;;;;5402.0;;;11964.0;0.0;32509.69996349021;0.0;4744.588607799999;156.33715240499998;64.931399016;0.0;616201.4007114881;0.0;113253.5390809;2702.399348715;1127.445201096;200027183;CU Perpignan Méditerranée Métropole
245200101;Secteur Sauvegarde;24520;Sarlat-la-Canéda;24;GCA;AGENCE SARLAT;3168;2025;2022;64.18379;1930.665;0.033244;22.65157;427.3146;0.053009;4.328938;47.84053;0.090487;20.03284;1035.002;0.019355;17.17044;420.5077;0.040833;0.060436;SOUS-EXPOSITION GROUPAMA;44.03;93.6;3;8.25;38.6;1 - <= 40;51.48;81.0;2 - ZONE ORANGE GRELE;103.76;65.4;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.217805;0.536086;0.024779;0.22133;1.435609;0.0;0.0;420.5077;0.217805;;;17.17044;;;;47.01335;;;420.5077;;;;1510.157;0.0;1958.617026810915;0.0;209.355912876388;32.22732570751409;33.42723022747398;0.0;47966.94441872754;0.0;10816.4288507714;356.15486808314165;630.5939726809644;200027217;CC Sarlat-Périgord Noir
520350000;Baissey (commune non irisée);52035;Baissey;52;GGE;LANGRES;;2025;2022;17.0;112.5502;0.151044;0.0;0.0;;1.0;5.149701;0.194186;0.0;0.0;;16.0;107.4005;0.148975;0.050717;SUREXPOSITION GROUPAMA;38.69;91.8;3;8.52;39.1;1 - <= 40;45.22;77.0;2 - ZONE ORANGE GRELE;92.43;60.5;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.954245;0.0;0.045755;0.0;3.862736;0.0;0.0;107.4005;0.954245;;;;16.0;;;1.0;;;;107.4005;;;5.149701;0.0;1825.105962862608;0.0;0.0;7.444626305;0.0;0.0;12251.080810276597;0.0;0.0;38.337599527484805;0.0;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
160140000;Angeduc (commune non irisée);16014;Angeduc;16;GCA;AGENCE BARBEZIEUX;3104;2025;2022;16.0;66.0;0.242424;0.0;0.0;;0.0;5.0;0.0;0.0;0.0;;16.0;61.0;0.262295;0.060436;SUREXPOSITION GROUPAMA;4.45;13.2;1;40.79;62.6;"4 - ]60; 70]";39.98;73.0;2 - ZONE ORANGE GRELE;85.22;57.1;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.924242;0.0;0.075758;0.0;3.772727;0.0;0.0;61.0;0.924242;;;;16.0;;;0.0;;;;61.0;;;5.0;0.0;1825.105962862608;0.0;0.0;0.0;0.0;0.0;6958.216483413693;0.0;0.0;37.223131525;0.0;200029734;CC des 4B Sud Charente
13630000;Saint-Jean-le-Vieux (commune non irisée);01363;Saint-Jean-le-Vieux;1;GRAA;AGENCE DE PONT D AIN;;2025;2022;128.0;1133.171;0.112957;13.0;115.3957;0.112656;11.0;105.0886;0.104674;2.0;153.3609;0.013041;102.0;759.3258;0.13433;0.053637;SUREXPOSITION GROUPAMA;43.41;93.4;3;37.63;61.2;"4 - ]60; 70]";66.93;91.1;3 - ZONE ROUGE GRELE;147.97;78.1;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.670089;0.135338;0.092738;0.101834;3.010268;0.0;0.0;759.3258;0.670089;;;;102.0;;;26.0;;;;759.3258;;;373.8452;0.0;11635.050513249127;0.0;20.9012714;81.890889355;19.184276982;0.0;86615.62783346376;0.0;1602.7188965241298;782.345355915623;170.2910054870598;200029999;CC Rives de l'Ain - Pays du Cerdon
60270101;Le Centre-Le Haut de Cagnes;06027;Cagnes-sur-Mer;6;GMED;AGCE CAGNES SUR MER;;2025;2022;111.7061;4570.875;0.024439;44.0;1193.719;0.03686;1.0;97.8017;0.010225;52.61849;2648.894;0.019864;14.0876;630.46;0.022345;0.036441;SOUS-EXPOSITION GROUPAMA;41.63;92.9;3;19.82;51.2;"3 - ]50; 60]";4.04;13.4;1 - ZONE VERTE GRELE;65.49;46.3;1 - ZONE VERTE CLIMATIQUE;1 - Fort Potentiel de Dev;0.13793;0.579516;0.021397;0.261158;1.0;0.0;0.0;0.0;0.0;14.0876;;;;;;97.61849;630.46;;;;;;3940.415;757.4321180851359;0.0;0.0;549.896670074093;7.444626305;64.931399016;33897.23254265843;0.0;0.0;27682.626201915795;728.0971084937185;1761.587379590466;200030195;Métropole Nice Côte d'Azur
411670000;Veuzain-sur-Loire (commune non irisée);41167;Veuzain-sur-Loire;41;GPVL;ONZAIN;1236;2025;2022;227.0;2293.0;0.098997;14.0;125.0;0.112;24.0;293.0;0.081911;3.0;170.0;0.017647;186.0;1705.0;0.109091;0.022372;SUREXPOSITION GROUPAMA;39.54;92.1;3;73.64;74.3;"5 - ]70; 80]";14.94;46.5;1 - ZONE VERTE GRELE;128.12;73.1;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.743567;0.074139;0.12778;0.054514;3.230702;0.0;0.0;1705.0;0.743567;;;;186.0;;;41.0;;;;1705.0;;;588.0;0.0;21216.85681827781;0.0;31.3519071;178.67103132;20.659990596;0.0;194487.85416754667;0.0;1776.608069;2181.275507365;184.46420175;200030385;"CA de Blois ""Agglopolys"""
320270000;Barcelonne-du-Gers (commune non irisée);32027;Barcelonne-du-Gers;32;GOC;AGENCE RISCLE;;2025;2022;103.0;991.0027;0.103935;4.0;61.97791;0.064539;19.0;136.4812;0.139213;2.0;87.83597;0.02277;78.0;704.7076;0.110684;0.081974;SUREXPOSITION GROUPAMA;39.37;92.1;3;58.92;70.0;"4 - ]60; 70]";85.31;98.4;3 - ZONE ROUGE GRELE;183.6;84.5;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.711106;0.088633;0.13772;0.062541;3.133317;0.0;0.0;704.7076;0.711106;;;;78.0;;;25.0;;;;704.7076;;;286.2951;0.0;8897.391568955214;0.0;20.9012714;141.447899795;5.902854456;0.0;80385.37767716235;0.0;917.941723826129;1016.051531657966;91.46164555426674;200030435;CC d'Aire-sur-l'Adour
670400000;Bindernheim (commune non irisée);67040;Bindernheim;67;GGE;MARCKOLSHEIM;;2025;2022;66.0;522.6275;0.126285;1.0;30.51019;0.032776;4.0;30.23985;0.132276;1.0;46.74726;0.021392;60.0;415.1302;0.144533;0.050717;SUREXPOSITION GROUPAMA;37.32;91.2;3;1.49;5.9;1 - <= 40;58.1;85.3;2 - ZONE ORANGE GRELE;96.91;62.6;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.794314;0.089447;0.057861;0.058378;3.382941;0.0;0.0;415.1302;0.794314;;;;60.0;;;6.0;;;;415.1302;;;107.4973;0.0;6844.14736073478;0.0;10.4506357;29.77850522;1.475713614;0.0;47353.53771152169;0.0;488.538584233182;225.12438276925425;45.02430274872666;200030526;CC du Ried de Marckolsheim
591710000;Dehéries (commune non irisée);59171;Dehéries;59;GNE;AGENCE DE CAMBRAI;76171;2025;2022;1.0;14.0;0.071429;0.0;0.0;;0.0;0.0;;0.0;0.0;;1.0;14.0;0.071429;0.034864;SUREXPOSITION GROUPAMA;113.79;99.2;3;2.34;12.7;1 - <= 40;12.09;41.9;1 - ZONE VERTE GRELE;128.22;73.1;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;1.0;0.0;0.0;0.0;4.0;0.0;0.0;14.0;1.0;;;;1.0;;;0.0;;;;14.0;;;0.0;0.0;114.069122678913;0.0;0.0;0.0;0.0;0.0;1596.967717504782;0.0;0.0;0.0;0.0;200030633;CA du Caudrésis et du Catésis
383910000;Saint-Guillaume (commune non irisée);38391;Saint-Guillaume;38;GRAA;AGENCE DE MONESTIER DE CLERM.;;2025;2022;26.0;181.2244;0.143469;3.0;9.209813;0.32574;0.0;16.19201;0.0;0.0;16.23563;0.0;23.0;139.5869;0.164772;0.053637;SUREXPOSITION GROUPAMA;14.74;64.8;2;8.59;39.3;1 - <= 40;15.48;47.3;1 - ZONE VERTE GRELE;38.81;29.4;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.770244;0.089589;0.089348;0.05082;1.770244;0.0;0.0;0.0;0.0;;23.0;;;;;3.0;;139.5869;;;;;41.63746;1236.6150881596673;0.0;0.0;0.0;0.0;4.427140842;7505.011593453681;0.0;0.0;169.672654489991;120.54346357682304;13.591046426494184;200030658;CC du Trièves
